,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
79,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,448097900.5,575546221.8,TRUE,,5,,,,2024-05-08T16:03:00.000Z,145.7026482,2359719287,-12.3222,-1.49289863,-5.83852404,18.34230724,-19.72814124,-1.12079942,39.07315112,65289050749,2.8446,83858608673,,2024-05-08T16:03:00.000Z,,,,,,05:16.5
80,3408,USDC,USDC,usd-coin,18943,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33195415202,33195415202,FALSE,,6,,,,2024-05-08T16:03:00.000Z,0.99985643,5376116235,-3.571,-0.01374998,-0.01627756,-0.01332006,-0.0120335,-0.00392843,0.00660922,33190649336,1.4461,33190649336,,2024-05-08T16:03:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,05:16.5
81,52,XRP,XRP,xrp,1314,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",1E+11,55235913166,99987652657,FALSE,,7,,,,2024-05-08T16:04:00.000Z,0.527718545,1157089702,-29.0837,0.14102166,-2.47529577,5.77000423,-15.05794029,-15.22825356,2.05168974,29149015746,1.27,52771854534,,2024-05-08T16:04:00.000Z,,,,,,05:16.5
82,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,1.44207E+11,1.44207E+11,TRUE,,8,,,,2024-05-08T16:04:00.000Z,0.148321136,1119494860,-7.4936,-1.06665564,-5.26969149,22.76983688,-27.05308701,-12.71640519,83.6879613,21388901038,0.9319,21388901038,,2024-05-08T16:04:00.000Z,,,,,,05:16.5
83,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473404500,5106321138,TRUE,,9,3414166606,19804854031,,2024-05-08T16:03:00.000Z,5.800787225,197630132.8,22.5182,-1.05623608,-1.40286152,25.75394588,-3.4170174,101.1984501,177.956679,20148480449,0.8778,29620682421,,2024-05-08T16:03:00.000Z,,,,,,05:16.5
84,2010,Cardano,ADA,cardano,1162,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35658352021,36855324087,FALSE,,10,,,,2024-05-08T16:03:00.000Z,0.462386365,437395658.1,39.3626,0.71393858,2.18349927,6.39045645,-23.87552938,-37.35700849,-13.11009031,16487935785,0.7184,20807386440,,2024-05-08T16:03:00.000Z,,,,,,05:16.5
85,5994,Shiba Inu,SHIB,shiba-inu,805,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.89289E+14,5.89534E+14,FALSE,,11,,,,2024-05-08T16:03:00.000Z,2.29E-05,405981123.1,-6.0681,-0.67575621,-3.90788253,10.06454638,-20.33694355,-34.12928979,145.9479318,13471382088,0.5869,13476975468,,2024-05-08T16:03:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,05:16.5
86,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,380604750,439294390,FALSE,,12,,,,2024-05-08T16:03:00.000Z,34.47388667,363442850.7,-8.1885,-0.97186268,-6.61064849,6.4039451,-30.57166728,-20.2576748,-4.32595766,13120925017,0.5717,24674640220,,2024-05-08T16:03:00.000Z,,,,,,05:16.5
87,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87504014981,87504088092,TRUE,,13,71659659264,8816461298,,2024-05-08T16:03:00.000Z,0.12303242,388328020.6,38.5682,0.34584032,2.08502236,2.84644527,0.24794509,-9.72897031,-0.01061129,10765830726,0.4691,10765839721,,2024-05-08T16:03:00.000Z,,,,,,05:16.5
88,6636,Polkadot,DOT,polkadot-new,755,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431,1437953431,TRUE,,14,1442683636,10309481935,,2024-05-08T16:04:00.000Z,7.146044827,185385898.4,5.7399,-0.12174081,-0.74265929,10.38864723,-21.04409926,-33.75246106,1.42908775,10275679679,0.4477,10275679679,,2024-05-08T16:04:00.000Z,,,,,,05:16.5
89,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000,19702893.75,19702893.75,FALSE,,15,,,,2024-05-08T16:03:00.000Z,459.7203723,383825157,6.9872,-0.92871306,-5.17336415,13.93739996,-32.51575537,6.37389411,88.06272618,9057821650,0.3946,9654127818,,2024-05-08T16:03:00.000Z,,,,,,05:16.5
90,1,Bitcoin,BTC,bitcoin,11025,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19695478,19695478,FALSE,,1,,,,2024-05-08T16:05:00.000Z,62087.13047,25310994553,-1.4488,-0.69979717,-2.70113213,9.0163762,-13.70708382,-9.19706362,36.797174,1.22284E+12,53.2879,1.30383E+12,,2024-05-08T16:05:00.000Z,,,,,,06:17.5
91,1027,Ethereum,ETH,ethereum,8900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120103321.1,120103321.1,TRUE,,2,,,,2024-05-08T16:04:00.000Z,3003.846787,11499350870,-1.0605,-0.59704598,-2.1993075,4.12725291,-17.43545622,-23.43164637,22.54534187,3.60772E+11,15.7192,3.60772E+11,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
92,825,Tether USDt,USDT,tether,84918,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,1.10971E+11,1.13087E+11,TRUE,,3,,,,2024-05-08T16:04:00.000Z,0.999734869,45299423301,-1.6857,-0.01599048,-0.03090599,0.09343764,-0.03454669,-0.26685054,-0.03649422,1.10942E+11,4.8338,1.13057E+11,,2024-05-08T16:04:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,06:17.5
93,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587171.5,147587171.5,FALSE,,4,,,,2024-05-08T16:04:00.000Z,582.2420172,1560314711,4.2726,-0.59518108,-2.04949074,6.89833664,-1.06190386,19.89302547,82.01201071,85931452441,3.7447,85931452441,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
94,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,448097900.5,575546221.8,TRUE,,5,,,,2024-05-08T16:04:00.000Z,145.4996724,2360596241,-12.2806,-1.70043028,-5.9649155,18.18243574,-19.93083953,-1.23393084,38.87904218,65198097735,2.8407,83741786738,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
95,3408,USDC,USDC,usd-coin,18943,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33195415202,33195415202,FALSE,,6,,,,2024-05-08T16:04:00.000Z,1.000088883,5377930678,-3.5222,0.00877767,0.00052601,0.01048881,0.00518696,0.00559707,-0.00247125,33198365709,1.4464,33198365709,,2024-05-08T16:04:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,06:17.5
96,52,XRP,XRP,xrp,1314,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",1E+11,55235913166,99987652657,FALSE,,7,,,,2024-05-08T16:05:00.000Z,0.527583637,1159480219,-28.1468,0.13543127,-2.51244962,5.7139978,-15.09210276,-15.22327937,2.03809374,29141563981,1.2697,52758363735,,2024-05-08T16:05:00.000Z,,,,,,06:17.5
97,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,1.44207E+11,1.44207E+11,TRUE,,8,,,,2024-05-08T16:05:00.000Z,0.148304888,1119123234,-7.4595,-1.00231483,-5.30845762,22.71277343,-27.08814819,-12.66988128,83.64994915,21386557984,0.9326,21386557984,,2024-05-08T16:05:00.000Z,,,,,,06:17.5
98,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473404500,5106321138,TRUE,,9,3414166606,19779551287,,2024-05-08T16:04:00.000Z,5.793376121,197751399.2,22.6087,-1.2356748,-1.49723768,25.40555902,-3.86576935,101.0037981,177.6428878,20122738687,0.8767,29582838944,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
99,2010,Cardano,ADA,cardano,1162,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35658352021,36855324087,FALSE,,10,,,,2024-05-08T16:04:00.000Z,0.462146482,437696330.2,39.476,0.30904502,2.09621763,6.37855841,-24.02223174,-37.42300433,-13.2027175,16479381956,0.718,20796591710,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
100,5994,Shiba Inu,SHIB,shiba-inu,805,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.89289E+14,5.89534E+14,FALSE,,11,,,,2024-05-08T16:04:00.000Z,2.28E-05,406012099.3,-6.0282,-0.82819687,-4.03322318,9.77211673,-20.58913861,-34.12895912,145.649496,13457357088,0.5863,13462944645,,2024-05-08T16:04:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,06:17.5
101,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,380604750,439294390,FALSE,,12,,,,2024-05-08T16:04:00.000Z,34.45078187,363315683.1,-8.2383,-1.09530088,-6.78288428,6.34753275,-30.7771364,-20.30679184,-4.44631613,13112131221,0.5713,24658102991,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
102,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87504014981,87504088092,TRUE,,13,71659659264,8816629390,,2024-05-08T16:04:00.000Z,0.123034766,388352214.3,38.5858,0.3345518,2.05448529,2.85427741,0.16310133,-9.7542958,-0.00392848,10766035984,0.4691,10766044979,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
103,6636,Polkadot,DOT,polkadot-new,755,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431,1437953431,TRUE,,14,1442683636,10305124561,,2024-05-08T16:05:00.000Z,7.143024501,185376939.5,5.7704,-0.08556156,-0.81564305,10.31554011,-21.10201159,-33.76367389,1.42697255,10271336592,0.4479,10271336592,,2024-05-08T16:05:00.000Z,,,,,,06:17.5
104,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000,19702893.75,19702893.75,FALSE,,15,,,,2024-05-08T16:04:00.000Z,459.2656908,383796257.6,6.9683,-1.08470146,-5.36791211,13.77400741,-32.59406904,6.2525886,87.57126642,9048863110,0.3943,9644579508,,2024-05-08T16:04:00.000Z,,,,,,06:17.5
105,1,Bitcoin,BTC,bitcoin,11025,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19695478,19695478,FALSE,,1,,,,2024-05-08T16:05:00.000Z,62087.13047,25310994553,-1.4488,-0.69979717,-2.70113213,9.0163762,-13.70708382,-9.19706362,36.797174,1.22284E+12,53.2879,1.30383E+12,,2024-05-08T16:05:00.000Z,,,,,,07:18.1
106,1027,Ethereum,ETH,ethereum,8900,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120103321.1,120103321.1,TRUE,,2,,,,2024-05-08T16:04:00.000Z,3003.846787,11499350870,-1.0605,-0.59704598,-2.1993075,4.12725291,-17.43545622,-23.43164637,22.54534187,3.60772E+11,15.7192,3.60772E+11,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
107,825,Tether USDt,USDT,tether,84918,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,1.10971E+11,1.13087E+11,TRUE,,3,,,,2024-05-08T16:04:00.000Z,0.999734869,45299423301,-1.6857,-0.01599048,-0.03090599,0.09343764,-0.03454669,-0.26685054,-0.03649422,1.10942E+11,4.8338,1.13057E+11,,2024-05-08T16:04:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,07:18.1
108,1839,BNB,BNB,bnb,2154,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147587171.5,147587171.5,FALSE,,4,,,,2024-05-08T16:04:00.000Z,582.2420172,1560314711,4.2726,-0.59518108,-2.04949074,6.89833664,-1.06190386,19.89302547,82.01201071,85931452441,3.7447,85931452441,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
109,5426,Solana,SOL,solana,656,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,448097900.5,575546221.8,TRUE,,5,,,,2024-05-08T16:04:00.000Z,145.4996724,2360596241,-12.2806,-1.70043028,-5.9649155,18.18243574,-19.93083953,-1.23393084,38.87904218,65198097735,2.8407,83741786738,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
110,3408,USDC,USDC,usd-coin,18943,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,33195415202,33195415202,FALSE,,6,,,,2024-05-08T16:04:00.000Z,1.000088883,5377930678,-3.5222,0.00877767,0.00052601,0.01048881,0.00518696,0.00559707,-0.00247125,33198365709,1.4464,33198365709,,2024-05-08T16:04:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,07:18.1
111,52,XRP,XRP,xrp,1314,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",1E+11,55235913166,99987652657,FALSE,,7,,,,2024-05-08T16:05:00.000Z,0.527583637,1159480219,-28.1468,0.13543127,-2.51244962,5.7139978,-15.09210276,-15.22327937,2.03809374,29141563981,1.2697,52758363735,,2024-05-08T16:05:00.000Z,,,,,,07:18.1
112,74,Dogecoin,DOGE,dogecoin,962,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,1.44207E+11,1.44207E+11,TRUE,,8,,,,2024-05-08T16:05:00.000Z,0.148304888,1119123234,-7.4595,-1.00231483,-5.30845762,22.71277343,-27.08814819,-12.66988128,83.64994915,21386557984,0.9326,21386557984,,2024-05-08T16:05:00.000Z,,,,,,07:18.1
113,11419,Toncoin,TON,toncoin,312,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3473404500,5106321138,TRUE,,9,3414166606,19779551287,,2024-05-08T16:04:00.000Z,5.793376121,197751399.2,22.6087,-1.2356748,-1.49723768,25.40555902,-3.86576935,101.0037981,177.6428878,20122738687,0.8767,29582838944,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
114,2010,Cardano,ADA,cardano,1162,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35658352021,36855324087,FALSE,,10,,,,2024-05-08T16:04:00.000Z,0.462146482,437696330.2,39.476,0.30904502,2.09621763,6.37855841,-24.02223174,-37.42300433,-13.2027175,16479381956,0.718,20796591710,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
115,5994,Shiba Inu,SHIB,shiba-inu,805,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,5.89289E+14,5.89534E+14,FALSE,,11,,,,2024-05-08T16:04:00.000Z,2.28E-05,406012099.3,-6.0282,-0.82819687,-4.03322318,9.77211673,-20.58913861,-34.12895912,145.649496,13457357088,0.5863,13462944645,,2024-05-08T16:04:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,07:18.1
116,5805,Avalanche,AVAX,avalanche,719,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,380604750,439294390,FALSE,,12,,,,2024-05-08T16:04:00.000Z,34.45078187,363315683.1,-8.2383,-1.09530088,-6.78288428,6.34753275,-30.7771364,-20.30679184,-4.44631613,13112131221,0.5713,24658102991,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
117,1958,TRON,TRX,tron,972,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87504014981,87504088092,TRUE,,13,71659659264,8816629390,,2024-05-08T16:04:00.000Z,0.123034766,388352214.3,38.5858,0.3345518,2.05448529,2.85427741,0.16310133,-9.7542958,-0.00392848,10766035984,0.4691,10766044979,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
118,6636,Polkadot,DOT,polkadot-new,755,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431,1437953431,TRUE,,14,1442683636,10305124561,,2024-05-08T16:05:00.000Z,7.143024501,185376939.5,5.7704,-0.08556156,-0.81564305,10.31554011,-21.10201159,-33.76367389,1.42697255,10271336592,0.4479,10271336592,,2024-05-08T16:05:00.000Z,,,,,,07:18.1
119,1831,Bitcoin Cash,BCH,bitcoin-cash,883,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000,19702893.75,19702893.75,FALSE,,15,,,,2024-05-08T16:04:00.000Z,459.2656908,383796257.6,6.9683,-1.08470146,-5.36791211,13.77400741,-32.59406904,6.2525886,87.57126642,9048863110,0.3943,9644579508,,2024-05-08T16:04:00.000Z,,,,,,07:18.1
